id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0100,Leadership,covid-19funding,2020-03-23 14:35:46.001400,1584988546.0014,,channel_join,[],5,True,False,True,User_0100
User_0100,Leadership,covid-19funding,2020-03-23 14:36:53.001500,1584988613.0015,,channel_purpose,[],24,False,False,True,
User_0100,Leadership,covid-19funding,2020-03-23 15:05:41.002300,1584990341.0023,,,[],11,False,True,True,
User_0136,Member,covid-19funding,2020-03-23 15:28:48.002500,1584991728.0025,,channel_join,[],5,True,False,True,User_0136
User_0060,Leadership,covid-19funding,2020-03-22 07:43:26.000200,1584877406.0002,,channel_join,[],5,True,False,True,User_0060
User_0102,Leadership,covid-19funding,2020-03-22 09:18:28.000400,1584883108.0004,,channel_join,[],5,True,False,True,User_0102
User_0001,Member,covid-19funding,2020-03-22 09:42:52.000600,1584884572.0006,,channel_join,[],5,True,False,True,User_0001
User_0001,Member,covid-19funding,2020-03-22 09:44:44.003400,1584884684.0034,,,[],36,False,False,True,
User_0060,Leadership,covid-19funding,2020-03-22 10:03:47.003600,1584885827.0036,,,[],6,False,False,True,
User_0060,Leadership,covid-19funding,2020-03-22 10:04:01.004000,1584885841.004,,,[],15,False,False,True,
User_0060,Leadership,covid-19funding,2020-03-22 10:04:26.004600,1584885866.0046,,,[],15,False,False,True,
User_0001,Member,covid-19funding,2020-03-22 10:20:55.006500,1584886855.0065,,,[],24,False,False,True,
User_0102,Leadership,covid-19funding,2020-03-22 10:21:10.006600,1584886870.0066,,,[],7,False,True,True,
User_0070,Leadership,covid-19funding,2020-03-22 10:25:41.006800,1584887141.0068,,channel_join,[],5,True,False,True,User_0070
User_0070,Leadership,covid-19funding,2020-03-22 10:52:39.007300,1584888759.0073,,,[],1,False,True,True,
User_0070,Leadership,covid-19funding,2020-03-22 10:53:46.007500,1584888826.0075,,,[],1,False,True,True,
User_0070,Leadership,covid-19funding,2020-03-22 10:54:16.007700,1584888856.0077,,,[],1,False,True,True,
User_0070,Leadership,covid-19funding,2020-03-22 10:59:45.007800,1584889185.0078,,,[],0,False,False,True,
User_0077,Member,covid-19funding,2020-03-22 16:48:57.008300,1584910137.0083,,channel_join,[],5,True,False,True,User_0077
User_0002,Leadership,covid-19funding,2020-03-22 21:41:22.000200,1584927682.0002,,channel_join,[],5,True,False,True,User_0002
User_0081,Member,covid-19funding,2020-03-22 23:01:24.000400,1584932484.0004,,channel_join,[],5,True,False,True,User_0081
User_0060,Leadership,covid-19funding,2020-04-14 17:36:40.022700,1586900200.0227,1586898627.022600,,[],22,True,False,True,
User_0102,Leadership,covid-19funding,2020-04-09 06:59:38.020300,1586429978.0203,1586336105.018100,,[],93,True,False,True,"User_0094,User_0100"
User_0100,Leadership,covid-19funding,2020-04-09 07:46:30.020500,1586432790.0205,1586336105.018100,,[],37,True,False,True,User_0060
User_0094,Member,covid-19funding,2020-04-09 08:13:51.020700,1586434431.0207,1586336105.018100,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",42,False,False,True,
User_0070,Leadership,covid-19funding,2020-05-05 11:10:30.029500,1588691430.0295,,,[],7,False,True,True,
User_0102,Leadership,covid-19funding,2020-05-05 02:11:15.028300,1588659075.0283,,,[],13,False,True,True,
User_0102,Leadership,covid-19funding,2020-05-05 02:53:33.028900,1588661613.0289,,,[],9,False,True,True,
User_0136,Member,covid-19funding,2020-05-06 14:57:27.029900,1588791447.0299,,,[],1,False,True,True,
User_0168,Member,_singapore,2020-03-26 22:30:44.000200,1585276244.0002,,channel_join,[],5,True,False,True,User_0168
User_0100,Leadership,_singapore,2020-03-30 03:12:22.000200,1585552342.0002,,channel_join,[],5,True,False,True,User_0100
User_0100,Leadership,_singapore,2020-03-30 03:12:25.000400,1585552345.0004,,,[],82,True,False,True,"User_0100,User_0060"
User_0237,Member,_singapore,2020-04-08 07:32:25.004800,1586345545.0048,,,[],44,False,False,True,
User_0168,Member,_singapore,2020-04-08 21:48:39.005500,1586396919.0055,,,[],22,False,False,True,
User_0168,Member,_singapore,2020-04-08 21:48:43.005800,1586396923.0058,,,[],1,False,False,True,
User_0099,Member,_singapore,2020-04-08 02:53:30.001000,1586328810.001,,channel_join,[],5,True,False,True,User_0099
User_0099,Member,_singapore,2020-04-08 02:55:23.003000,1586328923.003,,,[],38,True,False,True,User_0060
User_0099,Member,_singapore,2020-04-08 02:55:38.003200,1586328938.0032,,,[],104,True,True,True,
User_0427,Member,_singapore,2020-05-04 22:38:03.006500,1588646283.0065,,channel_join,[],5,True,False,True,User_0427
User_0237,Member,_singapore,2020-04-02 09:40:01.000800,1585834801.0008,,channel_join,[],5,True,False,True,User_0237
User_0100,Leadership,once_more_test,2021-02-25 01:26:13.000200,1614234373.0002,,channel_join,[],5,True,False,True,User_0100
User_0282,Member,translation_needed,2020-09-17 12:29:41.004100,1600360181.0041,,,[],25,False,False,True,
User_0318,Member,translation_needed,2020-04-01 15:48:26.031700,1585770506.0317,1585770506.031700,,[],12,False,False,True,
User_0002,Leadership,translation_needed,2020-04-01 16:48:44.032200,1585774124.0322,1585770506.031700,,[],5,True,False,True,"User_0061,User_0125"
User_0192,Member,translation_needed,2020-03-31 09:09:28.027700,1585660168.0277,1585304749.002100,,[],22,False,False,True,
User_0074,Member,translation_needed,2020-03-31 16:34:53.028800,1585686893.0288,1585304749.002100,,[],39,True,False,True,User_0192
User_0192,Member,translation_needed,2020-03-31 16:42:16.029000,1585687336.029,1585304749.002100,,"[{""name"": ""+1"", ""users"": [""User_0074""], ""count"": 1}]",23,True,False,True,User_0074
User_0099,Member,translation_needed,2020-09-06 07:21:24.002600,1599391284.0026,1599391284.002600,,[],39,True,False,True,User_0130
User_0130,Member,translation_needed,2020-04-08 04:56:01.042300,1586336161.0423,1586336161.042300,,[],35,False,False,True,
User_0100,Leadership,translation_needed,2020-04-08 05:35:36.042400,1586338536.0424,1586336161.042300,,[],12,True,False,True,User_0030
User_0130,Member,translation_needed,2020-04-08 05:53:30.042600,1586339610.0426,1586336161.042300,,[],37,False,False,True,
User_0060,Leadership,translation_needed,2020-04-08 05:54:26.042800,1586339666.0428,1586336161.042300,,[],16,True,False,True,"User_0011,User_0070,User_0002"
User_0011,Leadership,translation_needed,2020-04-08 05:55:51.043100,1586339751.0431,,channel_join,[],5,True,False,True,User_0011
User_0002,Leadership,translation_needed,2020-04-08 05:57:32.043700,1586339852.0437,1586336161.042300,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",8,False,False,True,
User_0130,Member,translation_needed,2020-04-08 05:58:49.043900,1586339929.0439,1586336161.042300,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",13,False,True,True,
User_0002,Leadership,translation_needed,2020-04-08 05:59:23.044400,1586339963.0444,1586336161.042300,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",3,False,False,True,
User_0100,Leadership,translation_needed,2020-04-08 06:02:00.044700,1586340120.0447,1586336161.042300,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",7,False,False,True,
User_0130,Member,translation_needed,2020-04-08 06:06:15.045300,1586340375.0453,1586336161.042300,,[],3,False,False,True,
User_0060,Leadership,translation_needed,2020-04-08 06:15:04.045600,1586340904.0456,,,[],1,False,True,True,
User_0060,Leadership,translation_needed,2020-04-08 06:15:17.045900,1586340917.0459,,,[],1,False,True,True,
User_0060,Leadership,translation_needed,2020-04-08 06:15:32.046200,1586340932.0462,,,[],1,False,True,True,
User_0070,Leadership,translation_needed,2020-04-08 06:24:59.046400,1586341499.0464,1586336161.042300,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",12,True,False,True,User_0108
User_0148,Member,translation_needed,2020-04-08 07:30:43.046800,1586345443.0468,1585332690.009500,,[],11,True,False,True,User_0156
User_0108,Member,translation_needed,2020-04-08 19:56:17.047700,1586390177.0477,1586336161.042300,,[],10,False,False,True,
User_0350,Member,translation_needed,2020-04-08 21:26:36.049400,1586395596.0494,1586395596.049400,,[],12,False,False,True,
User_0060,Leadership,translation_needed,2020-03-27 06:10:51.000200,1585303851.0002,,channel_join,[],5,True,False,True,User_0060
User_0060,Leadership,translation_needed,2020-03-27 06:12:19.000900,1585303939.0009,,,[],8,True,True,True,User_0099
User_0099,Member,translation_needed,2020-03-27 06:12:23.001200,1585303943.0012,,channel_join,[],5,True,False,True,User_0099
User_0074,Member,translation_needed,2020-03-27 06:25:02.001500,1585304702.0015,,channel_join,[],5,True,False,True,User_0074
User_0074,Member,translation_needed,2020-03-27 06:25:49.002100,1585304749.0021,1585304749.002100,,[],10,False,False,True,
User_0060,Leadership,translation_needed,2020-03-27 06:41:55.003100,1585305715.0031,,,"[{""name"": ""+1"", ""users"": [""User_0115""], ""count"": 1}]",32,True,False,True,"User_0048,User_0115,User_0002,User_0079"
User_0048,Member,translation_needed,2020-03-27 06:41:59.003300,1585305719.0033,,channel_join,[],5,True,False,True,User_0048
User_0115,Member,translation_needed,2020-03-27 06:41:59.003500,1585305719.0035,,channel_join,[],5,True,False,True,User_0115
User_0002,Leadership,translation_needed,2020-03-27 06:41:59.003700,1585305719.0037,,channel_join,[],5,True,False,True,User_0002
User_0079,Member,translation_needed,2020-03-27 06:41:59.003900,1585305719.0039,,channel_join,[],5,True,False,True,User_0079
User_0002,Leadership,translation_needed,2020-03-27 06:56:28.004200,1585306588.0042,,,[],4,False,False,True,
User_0070,Leadership,translation_needed,2020-03-27 07:06:43.004400,1585307203.0044,,channel_join,[],5,True,False,True,User_0070
User_0084,Member,translation_needed,2020-03-27 09:48:44.004800,1585316924.0048,,channel_join,[],5,True,False,True,User_0084
User_0085,Member,translation_needed,2020-03-27 09:48:48.005000,1585316928.005,,channel_join,[],5,True,False,True,User_0085
User_0225,Member,translation_needed,2020-03-27 10:06:17.005200,1585317977.0052,,channel_join,[],5,True,False,True,User_0225
User_0086,Member,translation_needed,2020-03-27 10:08:16.005400,1585318096.0054,,channel_join,[],5,True,False,True,User_0086
User_0067,Member,translation_needed,2020-03-27 10:12:58.005600,1585318378.0056,,channel_join,[],5,True,False,True,User_0067
User_0067,Member,translation_needed,2020-03-27 10:13:51.006200,1585318431.0062,1585318431.006200,,[],16,False,False,True,
User_0226,Member,translation_needed,2020-03-27 10:27:50.006400,1585319270.0064,,channel_join,[],5,True,False,True,User_0226
User_0067,Member,translation_needed,2020-03-27 10:31:52.006500,1585319512.0065,1585318431.006200,,[],6,False,False,True,
User_0269,Member,translation_needed,2020-03-27 10:34:08.006800,1585319648.0068,,channel_join,[],5,True,False,True,User_0269
User_0230,Member,translation_needed,2020-03-27 11:21:50.007100,1585322510.0071,,channel_join,[],5,True,False,True,User_0230
User_0060,Leadership,translation_needed,2020-03-27 14:11:30.009500,1585332690.0095,1585332690.009500,,[],24,True,True,True,User_0148
User_0148,Member,translation_needed,2020-03-27 14:11:34.009800,1585332694.0098,,channel_join,[],5,True,False,True,User_0148
User_0130,Member,translation_needed,2020-03-28 00:10:41.016600,1585368641.0166,,,[],17,False,False,True,
User_0322,Member,translation_needed,2020-09-08 23:52:36.002700,1599623556.0027,1599391284.002600,,[],18,True,False,True,"User_0130,User_0099"
User_0099,Member,translation_needed,2020-09-08 23:56:45.002900,1599623805.0029,1599391284.002600,,[],14,True,False,True,"User_0322,User_0130"
User_0130,Member,translation_needed,2020-09-09 00:13:50.003100,1599624830.0031,1599391284.002600,,[],13,True,False,True,"User_0322,User_0099"
User_0002,Leadership,translation_needed,2020-04-09 05:50:16.051900,1586425816.0519,1586425624.050900,,[],11,False,False,True,
User_0002,Leadership,translation_needed,2020-04-09 05:51:22.053400,1586425882.0534,1586395596.049400,,[],11,True,False,True,"User_0061,User_0125"
User_0061,Member,translation_needed,2020-04-09 05:51:30.053700,1586425890.0537,,channel_join,[],5,True,False,True,User_0061
User_0125,Member,translation_needed,2020-04-09 05:51:30.053900,1586425890.0539,,channel_join,[],5,True,False,True,User_0125
User_0263,Member,translation_needed,2020-04-09 08:16:36.054700,1586434596.0547,,,[],14,False,False,True,
User_0350,Member,translation_needed,2020-04-09 10:16:53.055400,1586441813.0554,1586395596.049400,,[],1,False,False,True,
User_0363,Member,translation_needed,2020-04-09 12:22:15.059600,1586449335.0596,,,[],61,False,False,True,
User_0389,Member,translation_needed,2020-04-16 08:27:42.064600,1587040062.0646,,,[],5,False,False,True,
User_0318,Member,translation_needed,2020-04-25 10:42:51.069000,1587825771.069,1585770506.031700,,[],1,False,False,True,
User_0060,Leadership,_france,2020-03-25 12:51:57.000200,1585155117.0002,,channel_join,[],5,True,False,True,User_0060
User_0205,Member,_france,2020-03-25 21:50:49.000200,1585187449.0002,,channel_join,[],5,True,False,True,User_0205
User_0111,Member,_france,2020-03-25 22:13:31.000400,1585188811.0004,,channel_join,[],5,True,False,True,User_0111
User_0094,Member,_france,2020-03-25 22:13:31.000600,1585188811.0006,,channel_join,[],5,True,False,True,User_0094
User_0180,Member,_france,2020-03-25 22:13:31.000800,1585188811.0008,,channel_join,[],5,True,False,True,User_0180
User_0189,Member,_france,2020-03-25 22:13:31.001000,1585188811.001,,channel_join,[],5,True,False,True,User_0189
User_0204,Member,_france,2020-03-25 22:13:32.001200,1585188812.0012,,channel_join,[],5,True,False,True,User_0204
User_0179,Member,_france,2020-03-25 22:13:32.001400,1585188812.0014,,channel_join,[],5,True,False,True,User_0179
User_0002,Leadership,_france,2020-03-25 22:29:32.001600,1585189772.0016,,channel_join,[],5,True,False,True,User_0002
User_0043,Member,_france,2020-03-26 00:45:08.001900,1585197908.0019,,channel_join,[],5,True,False,True,User_0043
User_0043,Member,_france,2020-03-26 00:45:08.002000,1585197908.002,,channel_join,[],5,True,False,True,User_0043
User_0205,Member,_france,2021-01-07 04:48:13.040600,1610012893.0406,,,[],39,False,False,True,
User_0161,Member,_france,2020-11-05 03:54:20.009000,1604566460.009,1604566460.009000,,[],63,True,False,True,"User_0060,User_0056,User_0060"
User_0111,Member,_france,2020-11-05 05:10:00.009100,1604571000.0091,1604566460.009000,,[],9,True,False,True,User_0161
User_0060,Leadership,_france,2020-11-05 06:20:43.009300,1604575243.0093,1604566460.009000,,[],14,True,False,True,User_0161
User_0042,Member,_france,2020-04-26 14:44:57.297500,1587926697.2975,,,"[{""name"": ""heart"", ""users"": [""User_0111"", ""User_0141""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0226"", ""User_0077"", ""User_0043"", ""User_0269""], ""count"": 4}]",10,False,False,True,
User_0111,Member,_france,2020-04-26 18:13:46.299100,1587939226.2991,,,[],17,True,False,True,User_0042
User_0205,Member,_france,2020-04-26 18:14:57.300200,1587939297.3002,,,[],17,False,False,True,
User_0111,Member,_france,2020-03-26 03:52:06.002400,1585209126.0024,,,[],3,False,False,True,
User_0111,Member,_france,2020-03-26 03:55:52.005300,1585209352.0053,,,[],61,False,False,True,
User_0201,Member,_france,2020-03-26 04:20:13.005500,1585210813.0055,,channel_join,[],5,True,False,True,User_0201
User_0051,Member,_france,2020-03-26 05:10:38.005700,1585213838.0057,,channel_join,[],5,True,False,True,User_0051
User_0164,Member,_france,2020-03-26 05:17:58.005900,1585214278.0059,,channel_join,[],5,True,False,True,User_0164
User_0111,Member,_france,2020-03-26 05:20:19.006100,1585214419.0061,,,[],4,False,False,True,
User_0060,Leadership,_france,2020-03-26 05:21:49.006700,1585214509.0067,,,[],17,True,False,True,User_0111
User_0111,Member,_france,2020-03-26 05:22:09.006900,1585214529.0069,,,[],2,False,False,True,
User_0002,Leadership,_france,2020-03-26 05:27:55.009200,1585214875.0092,,,[],35,False,False,True,
User_0111,Member,_france,2020-03-26 05:28:42.009800,1585214922.0098,,,"[{""name"": ""blush"", ""users"": [""User_0002""], ""count"": 1}]",11,False,False,True,
User_0058,Member,_france,2020-03-26 05:54:06.010200,1585216446.0102,,channel_join,"[{""name"": ""+1"", ""users"": [""User_0204""], ""count"": 1}]",5,True,False,True,User_0058
User_0204,Member,_france,2020-03-26 05:57:13.012500,1585216633.0125,,,[],7,False,False,True,
User_0058,Member,_france,2020-03-26 06:00:55.015500,1585216855.0155,,,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}]",82,False,False,True,
User_0111,Member,_france,2020-03-26 06:15:40.015600,1585217740.0156,,,[],3,False,False,True,
User_0111,Member,_france,2020-03-26 06:16:23.016600,1585217783.0166,,,[],37,False,False,True,
User_0058,Member,_france,2020-03-26 06:17:29.017800,1585217849.0178,,,[],5,False,True,True,
User_0111,Member,_france,2020-03-26 06:18:37.018900,1585217917.0189,,,[],43,False,False,True,
User_0204,Member,_france,2020-03-26 06:22:26.020300,1585218146.0203,,,[],23,False,False,True,
User_0204,Member,_france,2020-03-26 06:23:45.021600,1585218225.0216,,,"[{""name"": ""+1"", ""users"": [""User_0111"", ""User_0205""], ""count"": 2}]",24,False,False,True,
User_0204,Member,_france,2020-03-26 07:05:15.025100,1585220715.0251,1585220715.025100,,"[{""name"": ""+1"", ""users"": [""User_0205""], ""count"": 1}]",48,False,False,True,
User_0111,Member,_france,2020-03-26 07:56:31.026900,1585223791.0269,,,[],24,False,False,True,
User_0204,Member,_france,2020-03-26 08:00:56.027400,1585224056.0274,1585224056.027400,,"[{""name"": ""+1"", ""users"": [""User_0205""], ""count"": 1}]",6,False,False,True,
User_0111,Member,_france,2020-03-26 11:21:14.028900,1585236074.0289,1585236074.028900,,[],41,False,False,True,
User_0060,Leadership,_france,2020-03-26 11:30:37.029000,1585236637.029,1585236074.028900,,[],65,False,False,True,
User_0111,Member,_france,2020-03-26 11:34:53.029200,1585236893.0292,1585236074.028900,,[],36,True,False,True,User_0060
User_0161,Member,_france,2020-03-26 11:54:36.029600,1585238076.0296,,channel_join,[],5,True,False,True,User_0161
User_0188,Member,_france,2020-03-26 11:54:36.029800,1585238076.0298,,channel_join,[],5,True,False,True,User_0188
User_0060,Leadership,_france,2020-03-26 11:55:17.029900,1585238117.0299,1585236074.028900,,"[{""name"": ""+1"", ""users"": [""User_0111""], ""count"": 1}]",14,False,False,True,
User_0111,Member,_france,2020-03-26 12:02:14.030200,1585238534.0302,1585224056.027400,,[],4,False,False,True,
User_0111,Member,_france,2020-03-26 12:06:00.030400,1585238760.0304,1585220715.025100,,[],25,False,False,True,
User_0111,Member,_france,2020-03-26 12:34:54.030600,1585240494.0306,1585220715.025100,,[],14,False,False,True,
User_0111,Member,_france,2020-03-26 12:38:36.030800,1585240716.0308,,,[],12,False,False,True,
User_0205,Member,_france,2020-03-26 12:40:33.033400,1585240833.0334,1585240833.033400,,[],31,True,False,True,User_0002
User_0111,Member,_france,2020-03-26 12:42:04.034100,1585240924.0341,,,[],21,False,False,True,
User_0205,Member,_france,2020-03-26 12:42:20.034400,1585240940.0344,,,[],1,False,False,True,
User_0204,Member,_france,2020-03-26 12:42:20.034500,1585240940.0345,,,[],1,False,False,True,
User_0180,Member,_france,2020-03-26 12:42:26.034700,1585240946.0347,,,[],1,False,False,True,
User_0111,Member,_france,2020-03-26 12:42:31.034800,1585240951.0348,1585240833.033400,,[],6,False,False,True,
User_0111,Member,_france,2020-03-26 12:51:43.036000,1585241503.036,,,[],28,False,False,True,
User_0161,Member,_france,2020-03-26 13:05:20.039500,1585242320.0395,1585242320.039500,,[],68,False,False,True,
User_0111,Member,_france,2020-03-26 14:11:02.039600,1585246262.0396,1585242320.039500,,[],39,False,False,True,
User_0111,Member,_france,2020-03-26 14:15:12.040500,1585246512.0405,,,[],10,True,False,True,User_0205
User_0205,Member,_france,2020-03-26 14:17:56.041900,1585246676.0419,1585246676.041900,,[],13,True,False,True,User_0002
User_0111,Member,_france,2020-03-26 14:18:40.042000,1585246720.042,1585246676.041900,,[],7,False,False,True,
User_0111,Member,_france,2020-03-26 14:19:38.043600,1585246778.0436,1585246676.041900,,[],16,False,False,True,
User_0205,Member,_france,2020-03-26 14:21:34.046100,1585246894.0461,1585246676.041900,,[],60,True,False,True,"User_0002,User_0060"
User_0111,Member,_france,2020-03-26 14:23:41.046300,1585247021.0463,1585246676.041900,,[],10,False,False,True,
User_0060,Leadership,_france,2020-03-26 15:51:18.046500,1585252278.0465,1585246676.041900,,[],56,False,False,True,
User_0111,Member,_france,2020-03-26 15:53:21.046700,1585252401.0467,1585246676.041900,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",20,True,False,True,User_0051
User_0094,Member,_france,2020-03-26 16:14:16.047900,1585253656.0479,,,[],20,False,False,True,
User_0154,Member,_france,2020-03-26 16:24:01.048300,1585254241.0483,,channel_join,[],5,True,False,True,User_0154
User_0154,Member,_france,2020-03-26 16:25:25.049900,1585254325.0499,,,[],18,False,False,True,
User_0111,Member,_france,2020-03-26 16:32:12.050300,1585254732.0503,,,[],2,False,False,True,
User_0205,Member,_france,2020-03-26 16:39:09.050800,1585255149.0508,,,[],4,False,False,True,
User_0154,Member,_france,2020-03-26 16:39:53.051200,1585255193.0512,,,"[{""name"": ""slightly_smiling_face"", ""users"": [""User_0204"", ""User_0111""], ""count"": 2}]",2,False,False,True,
User_0051,Member,_france,2020-03-26 16:41:22.051400,1585255282.0514,1585246676.041900,,"[{""name"": ""+1"", ""users"": [""User_0094""], ""count"": 1}]",22,False,False,True,
User_0154,Member,_france,2020-03-26 16:49:53.052400,1585255793.0524,,,[],0,False,False,True,
User_0154,Member,_france,2020-03-26 16:49:53.052700,1585255793.0527,,,"[{""name"": ""+1"", ""users"": [""User_0205""], ""count"": 1}]",6,False,False,True,
User_0188,Member,_france,2020-03-26 19:22:18.053100,1585264938.0531,,,[],5,False,False,True,
User_0205,Member,_france,2020-05-24 10:52:01.328800,1590331921.3288,1588946776.323500,,[],25,False,False,True,
User_0111,Member,_france,2020-04-06 10:42:43.232700,1586184163.2327,1585654500.216400,,[],12,True,False,True,User_0149
User_0111,Member,_france,2020-04-06 10:43:39.232900,1586184219.2329,1585654500.216400,,[],22,False,False,True,
User_0188,Member,_france,2020-04-27 07:54:40.308100,1587988480.3081,,,[],73,False,True,True,
User_0204,Member,_france,2020-03-30 10:07:41.207100,1585577261.2071,,,[],2,False,False,True,
User_0204,Member,_france,2020-03-30 10:07:47.207300,1585577267.2073,,,[],1,False,True,True,
User_0205,Member,_france,2020-03-30 10:11:54.209000,1585577514.209,,,[],3,False,False,True,
User_0204,Member,_france,2020-03-30 10:12:29.209200,1585577549.2092,,,[],1,False,False,True,
User_0058,Member,_france,2020-03-30 10:27:29.209800,1585578449.2098,,,[],29,False,True,True,
User_0149,Member,_france,2020-03-30 11:04:34.211400,1585580674.2114,,,[],34,False,False,True,
User_0205,Member,_france,2020-03-30 12:23:07.213800,1585585387.2138,,,[],19,False,False,True,
User_0077,Member,_france,2020-03-30 17:09:43.214500,1585602583.2145,1585602583.214500,,"[{""name"": ""slightly_smiling_face"", ""users"": [""User_0204""], ""count"": 1}]",11,False,False,True,
User_0111,Member,_france,2020-03-30 17:12:06.214600,1585602726.2146,1585602583.214500,,"[{""name"": ""+1"", ""users"": [""User_0077""], ""count"": 1}]",2,False,False,True,
User_0100,Leadership,_france,2020-04-20 04:26:42.273600,1587371202.2736,,,[],32,False,True,True,
User_0111,Member,_france,2020-04-20 05:15:33.274300,1587374133.2743,,,"[{""name"": ""+1"", ""users"": [""User_0056"", ""User_0226""], ""count"": 2}]",6,True,False,True,User_0100
User_0094,Member,_france,2020-04-20 11:19:05.276800,1587395945.2768,,,[],18,True,False,True,"User_0100,User_0111"
User_0111,Member,_france,2020-04-20 14:38:27.277600,1587407907.2776,,,[],73,False,False,True,
User_0111,Member,_france,2020-04-20 14:39:34.278800,1587407974.2788,,,"[{""name"": ""+1"", ""users"": [""User_0056"", ""User_0226"", ""User_0205"", ""User_0094"", ""User_0154"", ""User_0201"", ""User_0269""], ""count"": 7}, {""name"": ""tada"", ""users"": [""User_0205""], ""count"": 1}, {""name"": ""champagne"", ""users"": [""User_0141""], ""count"": 1}, {""name"": ""joy"", ""users"": [""User_0141"", ""User_0077""], ""count"": 2}]",28,False,False,True,
User_0111,Member,_france,2020-04-20 15:32:44.280300,1587411164.2803,,,"[{""name"": ""joy"", ""users"": [""User_0205""], ""count"": 1}]",16,False,False,True,
User_0077,Member,_france,2020-06-25 10:28:59.333700,1593095339.3337,,,[],11,True,False,True,User_0060
User_0111,Member,_france,2020-03-28 03:51:43.178400,1585381903.1784,,,[],58,False,False,True,
User_0204,Member,_france,2020-03-28 06:07:22.178800,1585390042.1788,1585390042.178800,,[],8,False,False,True,
User_0111,Member,_france,2020-03-28 06:27:20.179000,1585391240.179,1585390042.178800,,[],30,False,False,True,
User_0188,Member,_france,2020-03-28 09:07:52.179500,1585400872.1795,1585400872.179500,,"[{""name"": ""+1"", ""users"": [""User_0205""], ""count"": 1}]",72,False,False,True,
User_0111,Member,_france,2020-03-28 10:07:11.180500,1585404431.1805,1585400872.179500,,[],32,False,False,True,
User_0111,Member,_france,2020-03-28 10:53:39.180700,1585407219.1807,1585400872.179500,,[],13,True,False,True,User_0188
User_0188,Member,_france,2020-03-28 11:45:49.180900,1585410349.1809,1585400872.179500,,[],2,False,False,True,
User_0240,Member,_france,2020-03-28 11:57:06.181400,1585411026.1814,,,[],3,False,False,True,
User_0240,Member,_france,2020-03-28 12:02:51.184700,1585411371.1847,,,[],56,False,False,True,
User_0240,Member,_france,2020-03-28 12:12:17.186900,1585411937.1869,1585411937.186900,,[],45,False,False,True,
User_0205,Member,_france,2020-03-28 12:57:58.191000,1585414678.191,1585411937.186900,,[],46,False,False,True,
User_0058,Member,_france,2020-03-28 13:01:36.191300,1585414896.1913,1585411937.186900,,[],20,False,False,True,
User_0205,Member,_france,2020-03-28 13:04:06.192300,1585415046.1923,1585411937.186900,,[],8,False,False,True,
User_0058,Member,_france,2020-03-28 13:04:13.192500,1585415053.1925,1585411937.186900,,[],21,False,False,True,
User_0205,Member,_france,2020-03-28 13:06:28.194300,1585415188.1943,1585411937.186900,,[],19,False,False,True,
User_0205,Member,_france,2020-03-28 13:09:03.196600,1585415343.1966,1585411937.186900,,[],25,False,False,True,
User_0240,Member,_france,2020-03-28 16:05:03.197000,1585425903.197,1585411937.186900,,[],68,False,False,True,
User_0240,Member,_france,2020-03-28 16:51:04.198400,1585428664.1984,1585411937.186900,,[],55,False,False,True,
User_0205,Member,_france,2020-03-28 16:51:17.198700,1585428677.1987,1585411937.186900,,[],24,False,False,True,
User_0240,Member,_france,2020-03-28 17:04:56.198900,1585429496.1989,1585411937.186900,,[],89,False,False,True,
User_0205,Member,_france,2020-03-28 17:11:09.202600,1585429869.2026,1585411937.186900,,[],50,True,False,True,User_0111
User_0535,Member,_france,2021-01-11 10:19:54.044500,1610378394.0445,,,"[{""name"": ""+1"", ""users"": [""User_0042"", ""User_0548""], ""count"": 2}]",27,False,True,True,
User_0394,Member,_france,2020-05-26 05:03:14.330800,1590483794.3308,1590483794.330800,,[],42,False,False,True,
User_0226,Member,_france,2020-05-26 09:01:18.331000,1590498078.331,1590483794.330800,,"[{""name"": ""+1::skin-tone-2"", ""users"": [""User_0394""], ""count"": 1}]",6,False,False,True,
User_0394,Member,_france,2020-05-26 09:02:52.331200,1590498172.3312,1590483794.330800,,[],12,False,False,True,
User_0205,Member,_france,2020-05-08 09:15:37.321900,1588943737.3219,1587636375.294700,,[],72,False,False,True,
User_0205,Member,_france,2020-05-08 09:16:13.322300,1588943773.3223,1587636375.294700,,[],1,True,False,True,User_0058
User_0205,Member,_france,2020-05-08 10:06:16.323500,1588946776.3235,1588946776.323500,,[],13,False,False,True,
User_0111,Member,_france,2020-05-08 13:46:58.324200,1588960018.3242,,,[],22,False,False,True,
User_0056,Member,_france,2020-05-08 15:41:12.325700,1588966872.3257,1588946776.323500,,[],14,True,False,True,User_0205
